"Delivery_Duration","Order_Type","Delivery_Person_Age","Delivery_Person_Tenure","Delivery_Person_Ratings","Vehicle_Type","Vehicle_Condition","Festival","Location_Type","Weather_Conditions","Road_Traffic_Conditions","Multiple_Deliveries","Grievances","Order_Placed_Picked_Duration"
15,"Buffet ",24,15,4.9,"electric_scooter",2,"No","Metropolitan","Sunny","Medium",1,"Y",5
20,"Drinks ",20,2,4.7,"electric_scooter",1,"No","Metropolitan","Stormy","Low ",1,"N",15
25,"Drinks ",39,3,4.6,"motorcycle",2,"No","Urban","Stormy","Jam ",1,"N",15
30,"Snack ",25,22,4.8,"electric_scooter",0,"No","Metropolitan","Cloudy","High ",1,"Y",5
29,"Buffet ",29,2,4.9,"electric_scooter",1,"No","Metropolitan","Stormy","Low ",1,"N",5
17,"Snack ",22,21,4.6,"scooter",1,"No","Metropolitan","Fog","Low ",0,"Y",10
49,"Drinks ",39,7,4.5,"motorcycle",0,"No","Semi-Urban","Fog","Jam ",1,"N",10
34,"Snack ",26,13,3.5,"motorcycle",1,"No","Metropolitan","Sandstorms","Medium",1,"N",5
17,"Snack ",30,14,4.7,"motorcycle",0,"No","Urban","Sunny","Low ",0,"N",5
33,"Buffet ",38,23,4.1,"motorcycle",1,"No","Metropolitan","Sandstorms","Jam ",1,"Y",15
35,"Drinks ",39,11,3.6,"scooter",1,"No","Metropolitan","Stormy","Jam ",0,"N",15
23,"Snack ",29,9,4.5,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",1,"N",10
23,"Drinks ",33,23,4.6,"scooter",0,"No","Metropolitan","Fog","Low ",0,"N",5
39,"Buffet ",21,17,4.7,"scooter",0,"No","Urban","Fog","Jam",1,"N",15
21,"Drinks ",37,21,4.9,"scooter",2,"No","Urban","Sunny","Jam",1,"N",15
22,"Snack ",26,21,4.8,"scooter",1,"No","Semi-Urban","Stormy","Medium",1,"N",15
25,"Buffet ",20,21,4.6,"motorcycle",0,"No","Metropolitan","Fog","Medium",1,"N",15
10,"Meal ",22,22,4.6,"scooter",2,"No","Metropolitan","Sunny","High ",1,"N",10
34,"Buffet ",32,4,4.3,"motorcycle",2,"No","Semi-Urban","Sandstorms","Medium",1,"N",10
18,"Snack ",36,13,4.6,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",1,"N",15
28,"Buffet ",25,16,4.9,"electric_scooter",1,"No","Semi-Urban","Sandstorms","Medium",1,"N",5
39,"Drinks ",26,16,4.6,"motorcycle",0,"No","Urban","Windy","Jam",1,"N",15
34,"Meal ",20,12,5,"motorcycle",0,"No","Urban","Fog","Medium",2,"N",10
42,"Buffet ",33,18,5,"motorcycle",1,"No","Urban","Cloudy","Jam",2,"N",10
26,"Drinks ",36,19,5,"scooter",1,"No","Urban","Stormy","High ",0,"N",10
23,"Buffet ",31,21,4.6,"motorcycle",2,"No","Urban","Cloudy","Low ",1,"N",5
20,"Buffet ",26,22,4.8,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",1,"N",5
37,"Buffet ",27,18,4.7,"motorcycle",0,"No","Urban","Sunny","Medium",1,"N",15
28,"Snack ",30,23,4.6,"motorcycle",1,"No","Semi-Urban","Cloudy","Medium",1,"N",15
13,"Snack ",20,5,4.9,"scooter",2,"No","Metropolitan","Sunny","Medium",0,"N",15
25,"Meal ",39,18,4.9,"scooter",0,"No","Urban","Sunny","Low",0,"Y",10
22,"Meal ",22,9,4.9,"electric_scooter",2,"No","Metropolitan","Fog","Low ",1,"N",15
28,"Snack ",30,9,5,"motorcycle",0,"No","Metropolitan","Cloudy","Jam ",1,"N",15
41,"Buffet ",39,6,3.5,"motorcycle",2,"No","Urban","Stormy","Jam",1,"N",10
37,"Snack ",36,6,4.8,"motorcycle",2,"No","Metropolitan","Cloudy","Medium",1,"Y",15
25,"Meal ",20,16,4.6,"motorcycle",0,"No","Urban","Sunny","Low ",1,"N",5
26,"Drinks ",39,4,4.4,"electric_scooter",0,"No","Metropolitan","Sandstorms","Low ",1,"N",25
19,"Buffet ",31,9,4.5,"scooter",2,"No","Metropolitan","Stormy","Jam ",0,"Y",15
33,"Drinks ",33,22,4.4,"motorcycle",0,"No","Semi-Urban","Stormy","High ",1,"N",5
52,"Meal ",31,13,4.9,"motorcycle",0,"No","Metropolitan","Cloudy","Jam ",2,"N",15
19,"Meal ",24,15,4.8,"motorcycle",2,"No","Metropolitan","Stormy","Low ",1,"N",15
51,"Drinks ",21,22,4.9,"electric_scooter",0,"No","Semi-Urban","Cloudy","Jam ",1,"Y",5
26,"Snack ",31,21,4.9,"motorcycle",0,"No","Metropolitan","Fog","High ",0,"Y",10
40,"Meal ",36,15,5,"motorcycle",0,"No","Semi-Urban","Windy","High ",1,"N",15
15,"Meal ",21,21,4.3,"motorcycle",0,"No","Metropolitan","Windy","Low ",0,"N",10
31,"Buffet ",32,14,4.1,"motorcycle",0,"No","Urban","Stormy","Medium",0,"Y",10
18,"Meal ",24,19,4.9,"scooter",1,"No","Urban","Cloudy","Low ",1,"N",5
27,"Meal ",22,21,4.6,"scooter",2,"No","Metropolitan","Windy","Jam ",0,"Y",10
23,"Drinks ",37,3,4.6,"motorcycle",0,"No","Urban","Stormy","Low ",1,"N",5
26,"Snack ",32,21,4.8,"scooter",0,"No","Urban","Fog","Low",1,"N",10
32,"Snack ",35,9,4.6,"motorcycle",0,"No","Metropolitan","Windy","High ",1,"N",10
22,"Meal ",25,2,4.6,"motorcycle",0,"No","Semi-Urban","Sandstorms","High ",1,"N",5
31,"Snack ",24,4,4.7,"motorcycle",0,"No","Metropolitan","Sandstorms","High ",1,"N",10
28,"Buffet ",28,16,4.9,"scooter",1,"No","Urban","Sandstorms","Jam",0,"N",10
30,"Buffet ",26,7,4.8,"electric_scooter",1,"No","Metropolitan","Windy","Jam ",1,"N",10
18,"Meal ",21,18,4.7,"scooter",1,"No","Metropolitan","Sandstorms","Low ",0,"N",10
39,"Snack ",33,9,4.8,"motorcycle",1,"No","Urban","Stormy","Jam ",1,"N",5
15,"Drinks ",37,16,4.5,"scooter",1,"No","Urban","Sunny","Jam",1,"N",5
22,"Drinks ",36,23,4.8,"scooter",1,"No","Urban","Sunny","Low",0,"N",5
37,"Buffet ",35,15,4.3,"motorcycle",2,"No","Semi-Urban","Fog","Medium",1,"N",5
19,"Snack ",33,18,5,"motorcycle",1,"No","Urban","Sunny","Low",1,"N",10
30,"Snack ",28,6,4.6,"scooter",2,"No","Urban","Windy","Jam ",1,"N",10
34,"Snack ",38,6,4.9,"motorcycle",1,"No","Metropolitan","Fog","Medium",1,"Y",5
21,"Meal ",36,9,4.7,"scooter",0,"No","Urban","Fog","Low ",0,"Y",5
15,"Buffet ",37,13,4.7,"motorcycle",2,"No","Metropolitan","Cloudy","Low ",0,"N",10
32,"Drinks ",37,6,4.2,"motorcycle",1,"No","Metropolitan","Cloudy","Medium",0,"N",10
34,"Snack ",25,9,4.6,"electric_scooter",1,"No","Metropolitan","Windy","Jam ",2,"N",10
38,"Buffet ",21,9,4.3,"motorcycle",2,"No","Metropolitan","Fog","Low ",1,"N",25
26,"Drinks ",22,6,4.7,"scooter",1,"No","Urban","Sunny","Medium",1,"N",15
23,"Snack ",38,5,4.6,"motorcycle",0,"No","Metropolitan","Stormy","Low ",0,"Y",15
26,"Meal ",23,16,4.8,"scooter",2,"No","Metropolitan","Sandstorms","Low ",1,"Y",15
22,"Snack ",23,2,4.6,"motorcycle",1,"No","Urban","Sunny","High",1,"N",10
10,"Drinks ",38,3,4.5,"motorcycle",2,"No","Urban","Sandstorms","Low",1,"Y",10
32,"Meal ",21,15,4.8,"electric_scooter",2,"No","Metropolitan","Windy","Jam ",1,"Y",5
23,"Drinks ",29,22,4.9,"scooter",1,"No","Metropolitan","Stormy","Low ",1,"N",15
35,"Snack ",26,3,4.5,"motorcycle",0,"No","Urban","Cloudy","Medium",0,"N",5
27,"Buffet ",36,17,4.2,"scooter",0,"No","Metropolitan","Stormy","Low ",1,"Y",10
22,"Drinks ",28,21,4.5,"motorcycle",0,"No","Metropolitan","Cloudy","Low ",1,"N",5
20,"Snack ",26,22,4.9,"motorcycle",2,"No","Semi-Urban","Stormy","Low ",1,"Y",20
10,"Buffet ",36,21,4.6,"scooter",1,"No","Metropolitan","Stormy","Jam ",0,"Y",10
33,"Drinks ",35,14,4.5,"scooter",1,"No","Metropolitan","Sandstorms","Jam ",1,"Y",15
29,"Drinks ",30,15,4.6,"scooter",2,"No","Urban","Stormy","Low",1,"N",15
41,"Meal ",32,21,4.7,"electric_scooter",0,"No","Metropolitan","Fog","Jam ",1,"N",15
18,"Buffet ",39,3,4.9,"motorcycle",0,"No","Urban","Stormy","Low",1,"N",15
30,"Drinks ",34,13,4.2,"electric_scooter",0,"No","Semi-Urban","Stormy","Low ",0,"Y",10
29,"Snack ",23,5,4.5,"scooter",2,"No","Urban","Sandstorms","Jam",1,"N",10
20,"Buffet ",39,23,5,"motorcycle",0,"No","Urban","Windy","Jam",0,"N",5
26,"Drinks ",23,23,4.7,"motorcycle",2,"No","Urban","Stormy","Medium",1,"N",10
26,"Snack ",35,22,4.2,"scooter",0,"No","Metropolitan","Sandstorms","Low ",1,"N",15
41,"Drinks ",30,20,4,"scooter",1,"No","Urban","Fog","Jam ",2,"N",10
23,"Snack ",23,23,4.2,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"N",10
23,"Drinks ",39,15,5,"electric_scooter",2,"No","Metropolitan","Windy","Medium",1,"N",10
14,"Meal ",32,9,4.7,"electric_scooter",1,"No","Metropolitan","Windy","Low ",0,"N",15
20,"Meal ",38,9,4.8,"motorcycle",2,"No","Urban","Sunny","Jam ",1,"N",10
24,"Buffet ",32,18,4.9,"motorcycle",0,"No","Metropolitan","Windy","Low ",0,"N",15
45,"Drinks ",36,13,4.6,"motorcycle",0,"No","Urban","Fog","Jam ",1,"Y",5
18,"Meal ",23,23,4.8,"electric_scooter",2,"No","Urban","Fog","Low",1,"N",10
40,"Buffet ",26,3,4.4,"scooter",2,"Yes","Metropolitan","Cloudy","Jam",2,"N",5
10,"Snack ",21,21,4.7,"motorcycle",2,"No","Metropolitan","Sunny","Jam ",0,"N",15
28,"Meal ",27,14,4.5,"motorcycle",0,"No","Metropolitan","Stormy","High ",1,"N",15
35,"Drinks ",24,15,4.6,"motorcycle",0,"No","Urban","Stormy","Medium",2,"N",15
20,"Snack ",28,23,4.5,"electric_scooter",0,"No","Metropolitan","Sunny","Low ",1,"Y",5
18,"Drinks ",38,22,4.9,"motorcycle",1,"No","Urban","Stormy","Medium",1,"Y",5
21,"Meal ",30,16,4.8,"electric_scooter",2,"No","Urban","Stormy","Jam",1,"N",5
38,"Snack ",37,5,4.3,"electric_scooter",2,"No","Semi-Urban","Stormy","Medium",1,"N",10
20,"Snack ",27,15,4.6,"electric_scooter",2,"No","Semi-Urban","Stormy","Low",1,"N",10
13,"Snack ",30,16,4.8,"motorcycle",2,"No","Urban","Sunny","High",1,"N",10
15,"Snack ",30,12,4.6,"motorcycle",1,"No","Metropolitan","Stormy","Low ",1,"N",25
21,"Buffet ",35,23,4.5,"motorcycle",1,"No","Urban","Windy","Medium",0,"N",5
29,"Buffet ",32,2,4.9,"electric_scooter",1,"No","Urban","Sandstorms","Medium",1,"N",5
20,"Buffet ",30,17,4.9,"motorcycle",2,"No","Metropolitan","Sandstorms","Low ",0,"N",15
38,"Snack ",30,23,4.3,"motorcycle",0,"No","Urban","Sandstorms","Jam",1,"N",5
17,"Meal ",33,16,4.8,"motorcycle",0,"No","Metropolitan","Windy","Jam ",0,"Y",15
28,"Meal ",34,5,4.2,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"Y",5
26,"Meal ",37,13,4.7,"scooter",1,"No","Metropolitan","Windy","Jam ",1,"N",5
19,"Snack ",27,5,4.9,"scooter",1,"No","Metropolitan","Fog","Jam ",1,"N",10
44,"Snack ",35,23,4.6,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"N",15
13,"Snack ",22,23,4.6,"motorcycle",1,"No","Metropolitan","Sandstorms","Low ",0,"N",15
12,"Drinks ",20,14,4.5,"scooter",2,"No","Metropolitan","Sunny","Jam ",0,"Y",15
25,"Drinks ",25,7,4.7,"electric_scooter",2,"No","Metropolitan","Windy","Low ",0,"Y",5
32,"Meal ",20,19,4.9,"scooter",2,"No","Urban","Stormy","Jam",1,"N",10
32,"Drinks ",37,18,4.9,"scooter",1,"No","Semi-Urban","Sandstorms","Medium",1,"Y",5
45,"Meal ",35,7,4.9,"electric_scooter",0,"No","Semi-Urban","Sandstorms","Jam ",0,"N",10
24,"Drinks ",37,16,4.4,"scooter",0,"No","Metropolitan","Sunny","Low ",1,"N",5
18,"Snack ",21,18,4.9,"scooter",2,"No","Metropolitan","Stormy","Jam ",0,"N",15
22,"Buffet ",23,17,4.9,"motorcycle",0,"No","Urban","Sunny","Low ",1,"Y",10
31,"Meal ",36,4,4.2,"scooter",2,"No","Urban","Sandstorms","Medium",0,"N",5
39,"Meal ",25,2,3.9,"scooter",1,"No","Metropolitan","Stormy","Jam ",2,"Y",15
49,"Snack ",34,3,4.2,"motorcycle",2,"No","Urban","Fog","Jam ",1,"N",15
21,"Buffet ",21,3,4.7,"motorcycle",0,"No","Metropolitan","Fog","Jam ",1,"Y",15
10,"Snack ",20,17,4.5,"scooter",2,"No","Urban","Sunny","Jam",0,"N",10
21,"Meal ",28,3,4.7,"motorcycle",0,"No","Metropolitan","Fog","High ",0,"N",15
19,"Snack ",28,23,5,"electric_scooter",2,"No","Urban","Sunny","Jam",1,"N",15
29,"Meal ",24,17,4.9,"motorcycle",0,"No","Urban","Sandstorms","Jam",1,"N",5
39,"Buffet ",29,6,4.3,"electric_scooter",0,"No","Metropolitan","Sandstorms","Jam ",1,"N",10
33,"Drinks ",22,15,4.8,"scooter",2,"No","Metropolitan","Windy","High ",2,"Y",15
25,"Meal ",22,14,4.8,"motorcycle",1,"No","Metropolitan","Windy","Low ",1,"N",10
15,"Buffet ",31,22,4.8,"scooter",0,"No","Urban","Stormy","Low",0,"Y",15
25,"Snack ",30,21,4.8,"motorcycle",0,"No","Metropolitan","Cloudy","Low ",1,"N",10
18,"Drinks ",26,17,4.8,"scooter",1,"No","Metropolitan","Sandstorms","Low ",1,"Y",25
30,"Drinks ",23,7,4.5,"motorcycle",2,"No","Metropolitan","Fog","Jam ",1,"N",5
41,"Snack ",28,2,4.2,"motorcycle",0,"No","Metropolitan","Windy","Jam ",0,"N",5
19,"Snack ",28,23,5,"electric_scooter",2,"No","Urban","Sunny","Jam",1,"N",15
32,"Buffet ",28,2,3.7,"electric_scooter",1,"No","Metropolitan","Sunny","Jam ",1,"N",5
21,"Snack ",39,18,4.8,"motorcycle",1,"No","Urban","Cloudy","Low",1,"N",15
15,"Snack ",32,9,4.6,"scooter",2,"No","Semi-Urban","Sandstorms","Low ",1,"N",10
26,"Drinks ",37,23,4.7,"electric_scooter",1,"No","Metropolitan","Stormy","Jam ",1,"N",5
25,"Snack ",23,7,5,"motorcycle",0,"No","Urban","Fog","High ",1,"Y",5
29,"Meal ",22,18,4.8,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"N",15
36,"Buffet ",35,1,4.1,"motorcycle",0,"No","Metropolitan","Windy","Jam ",1,"N",15
47,"Buffet ",26,2,4.5,"motorcycle",0,"Yes","Metropolitan","Cloudy","Jam",1,"N",5
27,"Snack ",28,23,5,"scooter",1,"No","Metropolitan","Fog","Medium",1,"Y",10
48,"Drinks ",27,15,4.3,"motorcycle",0,"Yes","Metropolitan","Sandstorms","Jam ",0,"N",15
35,"Drinks ",26,6,4.3,"motorcycle",1,"No","Urban","Stormy","Medium",1,"Y",15
12,"Buffet ",21,13,4.9,"electric_scooter",1,"No","Metropolitan","Sunny","High ",0,"Y",5
18,"Buffet ",26,23,4.9,"electric_scooter",2,"No","Metropolitan","Fog","Low ",0,"N",15
39,"Snack ",24,13,4.1,"motorcycle",0,"No","Urban","Windy","Jam ",1,"Y",10
34,"Meal ",36,14,3.9,"motorcycle",2,"No","Metropolitan","Windy","Jam ",1,"N",10
27,"Snack ",31,21,5,"motorcycle",2,"No","Urban","Sunny","Low ",1,"N",10
32,"Drinks ",33,23,4.3,"scooter",1,"No","Metropolitan","Sunny","Jam ",1,"N",15
19,"Snack ",37,16,4.7,"electric_scooter",1,"No","Semi-Urban","Fog","Medium",0,"N",5
26,"Buffet ",39,6,4,"motorcycle",0,"No","Urban","Stormy","Low",1,"N",10
47,"Drinks ",27,13,4.1,"motorcycle",2,"No","Metropolitan","Stormy","Jam ",1,"N",5
28,"Drinks ",27,4,4.7,"motorcycle",1,"No","Semi-Urban","Windy","Medium",1,"N",5
27,"Meal ",36,17,4.9,"electric_scooter",1,"No","Metropolitan","Sandstorms","Jam ",1,"N",10
31,"Snack ",33,6,4.9,"motorcycle",0,"No","Metropolitan","Windy","Medium",0,"N",5
28,"Buffet ",35,9,4.5,"motorcycle",1,"No","Semi-Urban","Stormy","Jam ",1,"N",10
43,"Drinks ",33,9,4.2,"motorcycle",0,"No","Metropolitan","Fog","Low ",2,"N",15
34,"Buffet ",25,15,4.4,"electric_scooter",2,"No","Metropolitan","Sandstorms","Jam ",1,"N",10
22,"Meal ",28,14,4.9,"electric_scooter",0,"No","Metropolitan","Windy","Medium",1,"N",10
17,"Meal ",25,19,4.7,"scooter",2,"No","Metropolitan","Fog","Medium",0,"Y",5
17,"Drinks ",36,21,4.4,"scooter",0,"No","Metropolitan","Windy","Low ",1,"N",5
16,"Buffet ",26,18,4.6,"scooter",1,"No","Urban","Stormy","Low",1,"Y",15
26,"Meal ",36,22,4.7,"scooter",2,"No","Metropolitan","Fog","High",0,"N",5
27,"Snack ",33,21,5,"motorcycle",0,"No","Metropolitan","Stormy","Low ",0,"N",10
16,"Snack ",29,16,4.7,"electric_scooter",2,"No","Urban","Sunny","Medium",1,"N",10
24,"Snack ",21,3,4.5,"motorcycle",0,"No","Metropolitan","Sandstorms","Low ",1,"N",5
26,"Buffet ",33,23,4.8,"motorcycle",0,"No","Metropolitan","Fog","Jam",0,"N",10
33,"Meal ",38,11,4,"scooter",1,"No","Metropolitan","Cloudy","Medium",1,"N",15
11,"Snack ",31,19,4.6,"motorcycle",2,"No","Urban","Windy","Low",0,"Y",10
16,"Snack ",36,5,4.7,"scooter",1,"No","Metropolitan","Fog","Low ",1,"N",15
27,"Buffet ",21,23,4.9,"electric_scooter",2,"No","Metropolitan","Sandstorms","Jam ",1,"N",5
19,"Buffet ",35,3,4.5,"electric_scooter",2,"No","Urban","Stormy","Low",1,"N",15
20,"Drinks ",39,15,4.9,"motorcycle",0,"No","Metropolitan","Sandstorms","Low ",0,"Y",5
36,"Drinks ",39,3,4.7,"motorcycle",0,"No","Urban","Windy","Jam",0,"N",10
21,"Drinks ",23,23,4.9,"motorcycle",0,"No","Urban","Stormy","Medium",1,"N",10
36,"Drinks ",29,19,4.9,"scooter",1,"No","Urban","Cloudy","Jam",0,"Y",10
19,"Buffet ",21,22,5,"motorcycle",2,"No","Urban","Windy","Low ",1,"N",5
13,"Buffet ",30,22,4.7,"electric_scooter",1,"No","Semi-Urban","Sunny","High ",1,"N",10
25,"Drinks ",36,16,4.7,"electric_scooter",2,"No","Urban","Cloudy","High",1,"N",15
15,"Meal ",29,18,4.5,"motorcycle",1,"No","Urban","Sandstorms","Low",0,"N",5
18,"Meal ",29,16,4.9,"motorcycle",1,"No","Urban","Cloudy","Low",0,"N",15
47,"Meal ",27,15,4.9,"motorcycle",0,"No","Urban","Stormy","Jam",1,"Y",5
16,"Buffet ",21,19,4.9,"scooter",2,"No","Urban","Cloudy","Low ",0,"N",10
18,"Drinks ",31,22,4.9,"electric_scooter",2,"No","Metropolitan","Sandstorms","Low ",1,"N",5
39,"Drinks ",23,18,4.9,"motorcycle",0,"No","Urban","Stormy","Jam",1,"N",5
29,"Drinks ",21,19,4.7,"scooter",2,"No","Urban","Windy","Jam",1,"N",5
24,"Snack ",28,17,4.9,"motorcycle",1,"No","Urban","Stormy","Low",0,"N",10
38,"Snack ",27,11,4.6,"electric_scooter",2,"Yes","Metropolitan","Cloudy","High ",1,"N",5
28,"Buffet ",34,18,4.8,"scooter",1,"No","Metropolitan","Windy","Medium",0,"N",10
17,"Meal ",23,21,4.7,"electric_scooter",0,"No","Urban","Fog","Low ",1,"N",5
28,"Snack ",20,21,4.8,"electric_scooter",0,"No","Urban","Cloudy","Medium",1,"N",5
34,"Buffet ",34,13,5,"scooter",1,"No","Metropolitan","Fog","Medium",1,"N",5
30,"Drinks ",35,19,4.9,"motorcycle",0,"No","Urban","Windy","Jam",1,"N",10
15,"Snack ",24,22,4.9,"electric_scooter",1,"No","Urban","Sunny","Low",0,"N",10
28,"Snack ",23,22,5,"motorcycle",1,"No","Urban","Cloudy","Low",0,"N",5
31,"Snack ",37,6,4.3,"motorcycle",1,"No","Urban","Cloudy","Low",0,"Y",20
46,"Buffet ",26,21,4.3,"electric_scooter",0,"No","Metropolitan","Sunny","Jam ",2,"Y",10
20,"Snack ",33,23,4.7,"motorcycle",2,"No","Semi-Urban","Fog","Jam ",1,"Y",15
36,"Snack ",24,17,4.9,"motorcycle",2,"No","Metropolitan","Cloudy","Medium",2,"Y",5
25,"Drinks ",37,19,5,"motorcycle",0,"No","Metropolitan","Stormy","Medium",1,"N",5
38,"Drinks ",21,23,5,"scooter",1,"No","Urban","Cloudy","Jam ",0,"N",5
22,"Snack ",39,13,4.8,"motorcycle",2,"No","Metropolitan","Sunny","High ",0,"N",10
35,"Snack ",26,4,4.3,"motorcycle",0,"No","Semi-Urban","Sandstorms","Medium",1,"N",10
38,"Drinks ",30,22,4.7,"scooter",0,"No","Metropolitan","Cloudy","Medium",1,"N",10
22,"Meal ",23,18,4.6,"motorcycle",1,"No","Metropolitan","Windy","Low ",1,"Y",5
26,"Meal ",21,21,4.6,"electric_scooter",1,"No","Urban","Stormy","Low",1,"N",5
22,"Buffet ",22,18,4.8,"scooter",1,"No","Metropolitan","Sandstorms","High ",1,"Y",15
28,"Snack ",31,18,4.7,"scooter",2,"No","Urban","Stormy","High",1,"Y",15
23,"Meal ",26,3,5,"motorcycle",0,"No","Semi-Urban","Fog","Jam ",1,"N",15
41,"Buffet ",33,3,4.7,"scooter",0,"No","Urban","Cloudy","Medium",1,"N",5
29,"Buffet ",34,6,4.8,"electric_scooter",2,"No","Metropolitan","Windy","Medium",1,"N",5
21,"Snack ",34,12,4.5,"electric_scooter",1,"No","Metropolitan","Stormy","Jam ",0,"N",5
18,"Snack ",29,17,4.6,"scooter",1,"No","Urban","Fog","Low ",1,"N",15
24,"Drinks ",24,3,4.6,"motorcycle",0,"No","Metropolitan","Windy","High",1,"N",5
41,"Drinks ",27,2,3.9,"motorcycle",2,"No","Urban","Sandstorms","Jam",1,"Y",5
48,"Snack ",24,5,4.7,"electric_scooter",0,"Yes","Urban","Fog","Jam ",2,"N",5
21,"Snack ",20,21,4.9,"motorcycle",0,"No","Metropolitan","Cloudy","Low ",0,"N",5
29,"Snack ",24,9,4.9,"scooter",1,"No","Metropolitan","Windy","Medium",0,"N",10
22,"Drinks ",37,2,4.6,"motorcycle",0,"No","Urban","Stormy","Low ",0,"Y",5
43,"Meal ",29,9,3.7,"motorcycle",0,"No","Semi-Urban","Sunny","High ",0,"Y",5
28,"Snack ",25,5,4.7,"motorcycle",0,"No","Semi-Urban","Stormy","Medium",1,"N",15
25,"Drinks ",25,19,4.6,"electric_scooter",2,"No","Urban","Sandstorms","Low",0,"N",15
18,"Meal ",33,19,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",1,"N",5
34,"Buffet ",27,3,4.2,"motorcycle",0,"No","Metropolitan","Windy","Jam",1,"Y",10
14,"Drinks ",29,18,4.9,"electric_scooter",2,"No","Metropolitan","Windy","Low ",1,"N",15
21,"Snack ",31,6,4.9,"motorcycle",0,"No","Urban","Windy","Low",0,"N",15
16,"Meal ",32,23,4.6,"scooter",1,"No","Urban","Cloudy","Medium",0,"N",15
30,"Buffet ",36,17,4.9,"electric_scooter",1,"No","Urban","Fog","Jam",1,"Y",5
20,"Buffet ",27,22,4.6,"scooter",2,"No","Semi-Urban","Windy","Jam ",1,"Y",15
25,"Snack ",22,3,4.5,"scooter",1,"No","Urban","Stormy","Medium",0,"N",15
30,"Snack ",21,6,4.6,"motorcycle",0,"No","Metropolitan","Stormy","Medium",1,"Y",5
22,"Snack ",36,9,4.8,"scooter",2,"No","Metropolitan","Windy","Medium",1,"Y",10
19,"Buffet ",38,15,4.7,"scooter",1,"No","Metropolitan","Stormy","Jam ",1,"N",15
30,"Meal ",36,15,4.9,"scooter",2,"No","Metropolitan","Sandstorms","Medium",0,"N",5
26,"Drinks ",20,15,4.6,"motorcycle",1,"No","Metropolitan","Stormy","Low ",1,"N",5
41,"Meal ",34,14,4.4,"electric_scooter",0,"No","Metropolitan","Windy","Jam ",2,"N",10
13,"Buffet ",23,17,5,"electric_scooter",0,"No","Urban","Windy","Medium",1,"N",15
45,"Drinks ",35,4,4.5,"scooter",0,"No","Urban","Fog","Jam ",1,"Y",15
49,"Snack ",34,17,5,"motorcycle",0,"Yes","Metropolitan","Stormy","High",1,"N",5
40,"Snack ",27,9,4.9,"motorcycle",0,"No","Metropolitan","Stormy","Medium",1,"N",15
24,"Drinks ",35,7,4.7,"scooter",1,"No","Semi-Urban","Sunny","Jam ",0,"N",5
12,"Buffet ",21,22,4.9,"scooter",2,"No","Urban","Sunny","Medium",1,"N",15
32,"Meal ",34,9,4.7,"scooter",2,"No","Metropolitan","Sandstorms","Jam ",1,"N",10
41,"Buffet ",27,3,4.7,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"N",10
32,"Snack ",24,9,4.1,"motorcycle",2,"No","Metropolitan","Sandstorms","Medium",2,"N",15
41,"Drinks ",33,15,3.8,"motorcycle",0,"No","Metropolitan","Sunny","High ",0,"Y",10
35,"Meal ",32,2,3.6,"electric_scooter",2,"No","Metropolitan","Fog","Low ",1,"N",5
26,"Snack ",35,18,4.8,"scooter",1,"No","Metropolitan","Sandstorms","Low",0,"N",30
24,"Meal ",37,12,4.8,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",1,"Y",5
15,"Meal ",25,18,4.7,"motorcycle",0,"No","Metropolitan","Stormy","Medium",1,"N",10
28,"Drinks ",35,23,4.9,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",1,"N",10
26,"Meal ",28,15,4.9,"scooter",1,"No","Metropolitan","Sunny","Low ",0,"N",25
26,"Buffet ",36,13,4.9,"motorcycle",2,"No","Metropolitan","Fog","Low ",1,"N",10
16,"Meal ",25,15,4.7,"motorcycle",0,"No","Urban","Cloudy","Low ",0,"N",5
31,"Snack ",20,4,3.7,"scooter",2,"No","Metropolitan","Stormy","Medium",1,"N",15
16,"Buffet ",27,17,4.7,"electric_scooter",1,"No","Semi-Urban","Cloudy","Low ",0,"N",20
23,"Meal ",28,13,4.8,"motorcycle",2,"No","Metropolitan","Sunny","Jam ",1,"Y",10
23,"Snack ",39,23,4.6,"motorcycle",0,"No","Urban","Cloudy","Low ",0,"N",15
20,"Snack ",31,8,4.2,"motorcycle",0,"No","Metropolitan","Sandstorms","Low ",0,"N",10
24,"Buffet ",22,21,4.6,"scooter",2,"No","Metropolitan","Sandstorms","Jam ",0,"Y",10
13,"Snack ",25,18,4.7,"motorcycle",2,"No","Urban","Sunny","Medium",0,"N",10
36,"Drinks ",32,4,4,"scooter",2,"No","Metropolitan","Sunny","Medium",1,"Y",15
32,"Drinks ",33,4,4.9,"scooter",2,"No","Semi-Urban","Windy","Jam ",1,"Y",15
28,"Meal ",39,17,4.7,"scooter",2,"No","Semi-Urban","Sunny","Low ",0,"N",10
